Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Sudan,SDN,2015,Population growth (annual %),SP.POP.GROW,3.04689971719172
Sudan,SDN,2014,Population growth (annual %),SP.POP.GROW,2.70863780408064
Sudan,SDN,2013,Population growth (annual %),SP.POP.GROW,2.30951835174238
Sudan,SDN,2012,Population growth (annual %),SP.POP.GROW,2.14168968629865
Sudan,SDN,2011,Population growth (annual %),SP.POP.GROW,2.0304098222439
Sudan,SDN,2010,Population growth (annual %),SP.POP.GROW,2.41578933319134
Sudan,SDN,2009,Population growth (annual %),SP.POP.GROW,2.77210926299041
Sudan,SDN,2008,Population growth (annual %),SP.POP.GROW,2.59050308685206
Sudan,SDN,2007,Population growth (annual %),SP.POP.GROW,2.38350034195252
Sudan,SDN,2006,Population growth (annual %),SP.POP.GROW,2.30819636827177
Sudan,SDN,2005,Population growth (annual %),SP.POP.GROW,2.28355924873297
Sudan,SDN,2004,Population growth (annual %),SP.POP.GROW,2.18560495236388
Sudan,SDN,2003,Population growth (annual %),SP.POP.GROW,2.25738358789851
Sudan,SDN,2002,Population growth (annual %),SP.POP.GROW,2.46596917532427
Sudan,SDN,2001,Population growth (annual %),SP.POP.GROW,2.48541577821616
Sudan,SDN,2000,Population growth (annual %),SP.POP.GROW,2.49754561643296
Sudan,SDN,1999,Population growth (annual %),SP.POP.GROW,2.50663940455787
Sudan,SDN,1998,Population growth (annual %),SP.POP.GROW,2.52287733643727
Sudan,SDN,1997,Population growth (annual %),SP.POP.GROW,2.22732302778578
Sudan,SDN,1996,Population growth (annual %),SP.POP.GROW,2.24195302329294
Sudan,SDN,1995,Population growth (annual %),SP.POP.GROW,2.57914709353572
Sudan,SDN,1994,Population growth (annual %),SP.POP.GROW,2.52008196636254
Sudan,SDN,1993,Population growth (annual %),SP.POP.GROW,2.23517636613403
Sudan,SDN,1992,Population growth (annual %),SP.POP.GROW,2.01195688460037
Sudan,SDN,1991,Population growth (annual %),SP.POP.GROW,2.0192784229958
Sudan,SDN,1990,Population growth (annual %),SP.POP.GROW,2.03430893863514
Sudan,SDN,1989,Population growth (annual %),SP.POP.GROW,2.05825384870159
Sudan,SDN,1988,Population growth (annual %),SP.POP.GROW,2.07221777730043
Sudan,SDN,1987,Population growth (annual %),SP.POP.GROW,2.03292711670026
Sudan,SDN,1986,Population growth (annual %),SP.POP.GROW,1.90265456774078
Sudan,SDN,1985,Population growth (annual %),SP.POP.GROW,1.82170888297285
Sudan,SDN,1984,Population growth (annual %),SP.POP.GROW,2.25979521551364
Sudan,SDN,1983,Population growth (annual %),SP.POP.GROW,3.31511430933211
Sudan,SDN,1982,Population growth (annual %),SP.POP.GROW,3.89421789560568
Sudan,SDN,1981,Population growth (annual %),SP.POP.GROW,4.14340457719432
Sudan,SDN,1980,Population growth (annual %),SP.POP.GROW,4.21171715460334
Sudan,SDN,1979,Population growth (annual %),SP.POP.GROW,4.12128017913598
Sudan,SDN,1978,Population growth (annual %),SP.POP.GROW,3.9534520847615
Sudan,SDN,1977,Population growth (annual %),SP.POP.GROW,3.48627326798893
Sudan,SDN,1976,Population growth (annual %),SP.POP.GROW,3.52700479626027
Sudan,SDN,1975,Population growth (annual %),SP.POP.GROW,3.50237191752093
Sudan,SDN,1974,Population growth (annual %),SP.POP.GROW,3.99157188026824
Sudan,SDN,1973,Population growth (annual %),SP.POP.GROW,4.07809970400618
Sudan,SDN,1972,Population growth (annual %),SP.POP.GROW,3.42915284758565
Sudan,SDN,1971,Population growth (annual %),SP.POP.GROW,3.44357929812784
Sudan,SDN,1970,Population growth (annual %),SP.POP.GROW,3.45187614793846
Sudan,SDN,1969,Population growth (annual %),SP.POP.GROW,3.42958502252999
Sudan,SDN,1968,Population growth (annual %),SP.POP.GROW,3.42302657689166
Sudan,SDN,1967,Population growth (annual %),SP.POP.GROW,3.40322048848927
Sudan,SDN,1966,Population growth (annual %),SP.POP.GROW,3.38638896216967
Sudan,SDN,1965,Population growth (annual %),SP.POP.GROW,3.37252712365509
Sudan,SDN,1964,Population growth (annual %),SP.POP.GROW,3.33946327702524
Sudan,SDN,1963,Population growth (annual %),SP.POP.GROW,3.29794754408435
Sudan,SDN,1962,Population growth (annual %),SP.POP.GROW,3.2370093127031
Sudan,SDN,1961,Population growth (annual %),SP.POP.GROW,3.18216342107723
Sudan,SDN,2024,"Population, total",SP.POP.TOTL,50448963
Sudan,SDN,2023,"Population, total",SP.POP.TOTL,50042791
Sudan,SDN,2022,"Population, total",SP.POP.TOTL,49383346
Sudan,SDN,2021,"Population, total",SP.POP.TOTL,48066924
Sudan,SDN,2020,"Population, total",SP.POP.TOTL,46789231
Sudan,SDN,2019,"Population, total",SP.POP.TOTL,45548175
Sudan,SDN,2018,"Population, total",SP.POP.TOTL,44230596
Sudan,SDN,2017,"Population, total",SP.POP.TOTL,42714306
Sudan,SDN,2016,"Population, total",SP.POP.TOTL,41259892
Sudan,SDN,2015,"Population, total",SP.POP.TOTL,40024431
Sudan,SDN,2014,"Population, total",SP.POP.TOTL,38823318
Sudan,SDN,2013,"Population, total",SP.POP.TOTL,37785849
Sudan,SDN,2012,"Population, total",SP.POP.TOTL,36923178
Sudan,SDN,2011,"Population, total",SP.POP.TOTL,36140806
Sudan,SDN,2010,"Population, total",SP.POP.TOTL,35414399
Sudan,SDN,2009,"Population, total",SP.POP.TOTL,34569113
Sudan,SDN,2008,"Population, total",SP.POP.TOTL,33623980
Sudan,SDN,2007,"Population, total",SP.POP.TOTL,32764135
Sudan,SDN,2006,"Population, total",SP.POP.TOTL,31992435
Sudan,SDN,2005,"Population, total",SP.POP.TOTL,31262444
Sudan,SDN,2004,"Population, total",SP.POP.TOTL,30556637
Sudan,SDN,2003,"Population, total",SP.POP.TOTL,29896035
Sudan,SDN,2002,"Population, total",SP.POP.TOTL,29228727
Sudan,SDN,2001,"Population, total",SP.POP.TOTL,28516770
Sudan,SDN,2000,"Population, total",SP.POP.TOTL,27816745
Sudan,SDN,1999,"Population, total",SP.POP.TOTL,27130613
Sudan,SDN,1998,"Population, total",SP.POP.TOTL,26458999
Sudan,SDN,1997,"Population, total",SP.POP.TOTL,25799821
Sudan,SDN,1996,"Population, total",SP.POP.TOTL,25231528
Sudan,SDN,1995,"Population, total",SP.POP.TOTL,24672143
Sudan,SDN,1994,"Population, total",SP.POP.TOTL,24043948
Sudan,SDN,1993,"Population, total",SP.POP.TOTL,23445592
Sudan,SDN,1992,"Population, total",SP.POP.TOTL,22927355
Sudan,SDN,1991,"Population, total",SP.POP.TOTL,22470676
Sudan,SDN,1990,"Population, total",SP.POP.TOTL,22021481
Sudan,SDN,1989,"Population, total",SP.POP.TOTL,21578022
Sudan,SDN,1988,"Population, total",SP.POP.TOTL,21138431
Sudan,SDN,1987,"Population, total",SP.POP.TOTL,20704904
Sudan,SDN,1986,"Population, total",SP.POP.TOTL,20288238
Sudan,SDN,1985,"Population, total",SP.POP.TOTL,19905872
Sudan,SDN,1984,"Population, total",SP.POP.TOTL,19546528
Sudan,SDN,1983,"Population, total",SP.POP.TOTL,19109770
Sudan,SDN,1982,"Population, total",SP.POP.TOTL,18486645
Sudan,SDN,1981,"Population, total",SP.POP.TOTL,17780572
Sudan,SDN,1980,"Population, total",SP.POP.TOTL,17058905
Sudan,SDN,1979,"Population, total",SP.POP.TOTL,16355352
Sudan,SDN,1978,"Population, total",SP.POP.TOTL,15695003
Sudan,SDN,1977,"Population, total",SP.POP.TOTL,15086614
Sudan,SDN,1976,"Population, total",SP.POP.TOTL,14569716
Sudan,SDN,1975,"Population, total",SP.POP.TOTL,14064798
Sudan,SDN,1974,"Population, total",SP.POP.TOTL,13580723
Sudan,SDN,1973,"Population, total",SP.POP.TOTL,13049315
Sudan,SDN,1972,"Population, total",SP.POP.TOTL,12527856
Sudan,SDN,1971,"Population, total",SP.POP.TOTL,12105539
Sudan,SDN,1970,"Population, total",SP.POP.TOTL,11695771
Sudan,SDN,1969,"Population, total",SP.POP.TOTL,11298936
Sudan,SDN,1968,"Population, total",SP.POP.TOTL,10917999
Sudan,SDN,1967,"Population, total",SP.POP.TOTL,10550597
Sudan,SDN,1966,"Population, total",SP.POP.TOTL,10197578
Sudan,SDN,1965,"Population, total",SP.POP.TOTL,9858030
Sudan,SDN,1964,"Population, total",SP.POP.TOTL,9531109
Sudan,SDN,1963,"Population, total",SP.POP.TOTL,9218077
Sudan,SDN,1962,"Population, total",SP.POP.TOTL,8919028
Sudan,SDN,1961,"Population, total",SP.POP.TOTL,8634941
Sudan,SDN,1960,"Population, total",SP.POP.TOTL,8364489
Sudan,SDN,2024,Urban population growth (annual %),SP.URB.GROW,1.93022930430759
Sudan,SDN,2023,Urban population growth (annual %),SP.URB.GROW,2.39433339837656
Sudan,SDN,2022,Urban population growth (annual %),SP.URB.GROW,3.71659528836346
Sudan,SDN,2021,Urban population growth (annual %),SP.URB.GROW,3.6539538387845
Sudan,SDN,2020,Urban population growth (annual %),SP.URB.GROW,3.59153786524751
Sudan,SDN,2019,Urban population growth (annual %),SP.URB.GROW,3.78047657303897
Sudan,SDN,2018,Urban population growth (annual %),SP.URB.GROW,4.27655892191725
Sudan,SDN,2017,Urban population growth (annual %),SP.URB.GROW,4.19140535908839
Sudan,SDN,2016,Urban population growth (annual %),SP.URB.GROW,3.70758618724419
Sudan,SDN,2015,Urban population growth (annual %),SP.URB.GROW,3.65356259642528
Sudan,SDN,2014,Urban population growth (annual %),SP.URB.GROW,3.25034444214343
Sudan,SDN,2013,Urban population growth (annual %),SP.URB.GROW,2.79116918753168
Sudan,SDN,2012,Urban population growth (annual %),SP.URB.GROW,2.55940675017704
Sudan,SDN,2011,Urban population growth (annual %),SP.URB.GROW,2.38638984610147
Sudan,SDN,2010,Urban population growth (annual %),SP.URB.GROW,2.70633746853911
Sudan,SDN,2009,Urban population growth (annual %),SP.URB.GROW,2.99664699181075
Sudan,SDN,2008,Urban population growth (annual %),SP.URB.GROW,2.75163066352792
Sudan,SDN,2007,Urban population growth (annual %),SP.URB.GROW,2.54489212423752
Sudan,SDN,2006,Urban population growth (annual %),SP.URB.GROW,2.46984781904201
Sudan,SDN,2005,Urban population growth (annual %),SP.URB.GROW,2.44547893190422
Sudan,SDN,2004,Urban population growth (annual %),SP.URB.GROW,2.34778132625022
Sudan,SDN,2003,Urban population growth (annual %),SP.URB.GROW,2.41982356465178
Sudan,SDN,2002,Urban population growth (annual %),SP.URB.GROW,2.62867335891803
Sudan,SDN,2001,Urban population growth (annual %),SP.URB.GROW,2.6483848825569
Sudan,SDN,2000,Urban population growth (annual %),SP.URB.GROW,2.66078293859686
Sudan,SDN,1999,Urban population growth (annual %),SP.URB.GROW,2.66704610271123
Sudan,SDN,1998,Urban population growth (annual %),SP.URB.GROW,2.68664612021698
Sudan,SDN,1997,Urban population growth (annual %),SP.URB.GROW,2.39136116097846
Sudan,SDN,1996,Urban population growth (annual %),SP.URB.GROW,2.40314890519445
Sudan,SDN,1995,Urban population growth (annual %),SP.URB.GROW,2.74371398555987
Sudan,SDN,1994,Urban population growth (annual %),SP.URB.GROW,2.68181293596669
Sudan,SDN,1993,Urban population growth (annual %),SP.URB.GROW,5.47442704530323
Sudan,SDN,1992,Urban population growth (annual %),SP.URB.GROW,6.15739974258321
Sudan,SDN,1991,Urban population growth (annual %),SP.URB.GROW,6.22862491219815
Sudan,SDN,1990,Urban population growth (annual %),SP.URB.GROW,6.31915028032065
Sudan,SDN,1989,Urban population growth (annual %),SP.URB.GROW,6.40530556795863
Sudan,SDN,1988,Urban population growth (annual %),SP.URB.GROW,6.50129554538764
Sudan,SDN,1987,Urban population growth (annual %),SP.URB.GROW,6.52136772189692
Sudan,SDN,1986,Urban population growth (annual %),SP.URB.GROW,6.45374260410301
Sudan,SDN,1985,Urban population growth (annual %),SP.URB.GROW,6.43448393249975
Sudan,SDN,1984,Urban population growth (annual %),SP.URB.GROW,6.94245616135413
Sudan,SDN,1983,Urban population growth (annual %),SP.URB.GROW,5.85903461731432
Sudan,SDN,1982,Urban population growth (annual %),SP.URB.GROW,4.93019973859145
Sudan,SDN,1981,Urban population growth (annual %),SP.URB.GROW,5.17518082513129
Sudan,SDN,1980,Urban population growth (annual %),SP.URB.GROW,5.25426726200965
Sudan,SDN,1979,Urban population growth (annual %),SP.URB.GROW,5.16457695974548
Sudan,SDN,1978,Urban population growth (annual %),SP.URB.GROW,4.99738389900953
Sudan,SDN,1977,Urban population growth (annual %),SP.URB.GROW,4.53079504798557
Sudan,SDN,1976,Urban population growth (annual %),SP.URB.GROW,4.57726686081151
Sudan,SDN,1975,Urban population growth (annual %),SP.URB.GROW,4.55844959527954
Sudan,SDN,1974,Urban population growth (annual %),SP.URB.GROW,5.04275415917843
Sudan,SDN,1973,Urban population growth (annual %),SP.URB.GROW,7.40542313974329
Sudan,SDN,1972,Urban population growth (annual %),SP.URB.GROW,7.53086955125839
Sudan,SDN,1971,Urban population growth (annual %),SP.URB.GROW,7.57541560730563
Sudan,SDN,1970,Urban population growth (annual %),SP.URB.GROW,7.62288870481533
Sudan,SDN,1969,Urban population growth (annual %),SP.URB.GROW,7.62410946250501
Sudan,SDN,1968,Urban population growth (annual %),SP.URB.GROW,7.65697261543344
Sudan,SDN,1967,Urban population growth (annual %),SP.URB.GROW,7.66660761677477
Sudan,SDN,1966,Urban population growth (annual %),SP.URB.GROW,7.67509302972521
Sudan,SDN,1965,Urban population growth (annual %),SP.URB.GROW,7.68931385266487
Sudan,SDN,1964,Urban population growth (annual %),SP.URB.GROW,7.69588457560502
Sudan,SDN,1963,Urban population growth (annual %),SP.URB.GROW,7.67389342145288
Sudan,SDN,1962,Urban population growth (annual %),SP.URB.GROW,7.63487486144538
Sudan,SDN,1961,Urban population growth (annual %),SP.URB.GROW,7.60553159088062
Sudan,SDN,2024,Urban population,SP.URB.TOTL,18541003
Sudan,SDN,2023,Urban population,SP.URB.TOTL,18186551
Sudan,SDN,2022,Urban population,SP.URB.TOTL,17756276
Sudan,SDN,2021,Urban population,SP.URB.TOTL,17108460
Sudan,SDN,2020,Urban population,SP.URB.TOTL,16494608
Sudan,SDN,2019,Urban population,SP.URB.TOTL,15912710
Sudan,SDN,2018,Urban population,SP.URB.TOTL,15322363
Sudan,SDN,2017,Urban population,SP.URB.TOTL,14680907
Sudan,SDN,2016,Urban population,SP.URB.TOTL,14078288
Sudan,SDN,2015,Urban population,SP.URB.TOTL,13565881
Sudan,SDN,2014,Urban population,SP.URB.TOTL,13079188
Sudan,SDN,2013,Urban population,SP.URB.TOTL,12660904
Sudan,SDN,2012,Urban population,SP.URB.TOTL,12312403
Sudan,SDN,2011,Urban population,SP.URB.TOTL,12001277
Sudan,SDN,2010,Urban population,SP.URB.TOTL,11718270
Sudan,SDN,2009,Urban population,SP.URB.TOTL,11405387
Sudan,SDN,2008,Urban population,SP.URB.TOTL,11068678
Sudan,SDN,2007,Urban population,SP.URB.TOTL,10768261
Sudan,SDN,2006,Urban population,SP.URB.TOTL,10497678
Sudan,SDN,2005,Urban population,SP.URB.TOTL,10241577
Sudan,SDN,2004,Urban population,SP.URB.TOTL,9994159
Sudan,SDN,2003,Urban population,SP.URB.TOTL,9762251
Sudan,SDN,2002,Urban population,SP.URB.TOTL,9528857
Sudan,SDN,2001,Urban population,SP.URB.TOTL,9281638
Sudan,SDN,2000,Urban population,SP.URB.TOTL,9039051
Sudan,SDN,1999,Urban population,SP.URB.TOTL,8801713
Sudan,SDN,1998,Urban population,SP.URB.TOTL,8570070
Sudan,SDN,1997,Urban population,SP.URB.TOTL,8342888
Sudan,SDN,1996,Urban population,SP.URB.TOTL,8145746
Sudan,SDN,1995,Urban population,SP.URB.TOTL,7952325
Sudan,SDN,1994,Urban population,SP.URB.TOTL,7737102
Sudan,SDN,1993,Urban population,SP.URB.TOTL,7532365
Sudan,SDN,1992,Urban population,SP.URB.TOTL,7131095
Sudan,SDN,1991,Urban population,SP.URB.TOTL,6705250
Sudan,SDN,1990,Urban population,SP.URB.TOTL,6300346
Sudan,SDN,1989,Urban population,SP.URB.TOTL,5914536
Sudan,SDN,1988,Urban population,SP.URB.TOTL,5547570
Sudan,SDN,1987,Urban population,SP.URB.TOTL,5198380
Sudan,SDN,1986,Urban population,SP.URB.TOTL,4870192
Sudan,SDN,1985,Urban population,SP.URB.TOTL,4565810
Sudan,SDN,1984,Urban population,SP.URB.TOTL,4281276
Sudan,SDN,1983,Urban population,SP.URB.TOTL,3994133
Sudan,SDN,1982,Urban population,SP.URB.TOTL,3766839
Sudan,SDN,1981,Urban population,SP.URB.TOTL,3585630
Sudan,SDN,1980,Urban population,SP.URB.TOTL,3404787
Sudan,SDN,1979,Urban population,SP.URB.TOTL,3230509
Sudan,SDN,1978,Urban population,SP.URB.TOTL,3067902
Sudan,SDN,1977,Urban population,SP.URB.TOTL,2918355
Sudan,SDN,1976,Urban population,SP.URB.TOTL,2789081
Sudan,SDN,1975,Urban population,SP.URB.TOTL,2664295
Sudan,SDN,1974,Urban population,SP.URB.TOTL,2545571
Sudan,SDN,1973,Urban population,SP.URB.TOTL,2420387
Sudan,SDN,1972,Urban population,SP.URB.TOTL,2247623
Sudan,SDN,1971,Urban population,SP.URB.TOTL,2084574
Sudan,SDN,1970,Urban population,SP.URB.TOTL,1932492
Sudan,SDN,1969,Urban population,SP.URB.TOTL,1790655
Sudan,SDN,1968,Urban population,SP.URB.TOTL,1659208
Sudan,SDN,1967,Urban population,SP.URB.TOTL,1536905
Sudan,SDN,1966,Urban population,SP.URB.TOTL,1423480
Sudan,SDN,1965,Urban population,SP.URB.TOTL,1318314
Sudan,SDN,1964,Urban population,SP.URB.TOTL,1220744
Sudan,SDN,1963,Urban population,SP.URB.TOTL,1130321
Sudan,SDN,1962,Urban population,SP.URB.TOTL,1046826
Sudan,SDN,1961,Urban population,SP.URB.TOTL,969877
Sudan,SDN,1960,Urban population,SP.URB.TOTL,898848
Sudan,SDN,2024,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.752
Sudan,SDN,2023,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.342
Sudan,SDN,2022,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.956
Sudan,SDN,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.593
Sudan,SDN,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.253
Sudan,SDN,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.936
Sudan,SDN,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.642
Sudan,SDN,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.37
Sudan,SDN,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.121
Sudan,SDN,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.894
Sudan,SDN,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.689
Sudan,SDN,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.507
Sudan,SDN,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.346
Sudan,SDN,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.207
Sudan,SDN,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.089
Sudan,SDN,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.993
Sudan,SDN,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.919
Sudan,SDN,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.866
Sudan,SDN,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.813
Sudan,SDN,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.76
Sudan,SDN,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.707
Sudan,SDN,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.654
Sudan,SDN,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.601
Sudan,SDN,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.548
Sudan,SDN,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.495
Sudan,SDN,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.442
Sudan,SDN,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.39
Sudan,SDN,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.337
Sudan,SDN,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.284
Sudan,SDN,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.232
Sudan,SDN,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.179
Sudan,SDN,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.127
Sudan,SDN,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.103
Sudan,SDN,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.84
Sudan,SDN,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.61
Sudan,SDN,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.41
Sudan,SDN,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.244
Sudan,SDN,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.107
Sudan,SDN,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.005
Sudan,SDN,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.937
Sudan,SDN,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.903
Sudan,SDN,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.901
Sudan,SDN,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.376
Sudan,SDN,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.166
Sudan,SDN,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.959
Sudan,SDN,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.752
Sudan,SDN,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.547
Sudan,SDN,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.344
Sudan,SDN,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.143
Sudan,SDN,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.943
Sudan,SDN,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.744
Sudan,SDN,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.548
Sudan,SDN,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.941
Sudan,SDN,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.22
Sudan,SDN,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.523
Sudan,SDN,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.848
Sudan,SDN,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.197
Sudan,SDN,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.567
Sudan,SDN,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.959
Sudan,SDN,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.373
Sudan,SDN,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.808
Sudan,SDN,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.262
Sudan,SDN,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.737
Sudan,SDN,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.232
Sudan,SDN,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.746
Sudan,SDN,2001,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,2000,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,1999,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,1998,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,1997,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,1996,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2999992370605
Sudan,SDN,1995,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,36.2000007629395
Sudan,SDN,1994,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,35.4000015258789
Sudan,SDN,1993,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,34.5
Sudan,SDN,1992,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,33.7000007629395
Sudan,SDN,1991,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,33.7000007629395
Sudan,SDN,1990,"Roads, paved (% of total roads)",IS.ROD.PAVE.ZS,33.7999992370605
